Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Reactome_2022__TRAF6 Mediated IRF7 Activation R-HSA-933541,-0.6277866361144314,-1.9498822010431944,0.0,0.6173609408027654,0.32,8/15,16.08%,SIKE1;TRIM4;TBK1;IKBKE;TANK;TRAF6;RIGI;IRF7
prerank,KEGG_2021_Human__Protein export,0.5104121762021442,1.9166710803713718,0.0,0.5217501211265826,0.37,12/23,19.03%,SRP14;SRPRA;SEC61B;SEC61A2;SRPRB;HSPA5;SEC63;SPCS3;SPCS1;SEC11C;SRP72;SEC11A
prerank,Reactome_2022__Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964,-0.5752326094121822,-1.8731773174978301,0.0,0.6614581508601058,0.54,8/17,16.08%,PTPN11;UBB;TBK1;IKBKE;LY96;TANK;SARM1;IRF7
prerank,Reactome_2022__KSRP (KHSRP) Binds And Destabilizes mRNA R-HSA-450604,-0.5949991596209581,-1.86299311952646,0.0,0.4666954731068524,0.55,7/17,8.10%,EXOSC2;EXOSC6;EXOSC9;AKT1;MAPK14;DCP2;KHSRP
prerank,Reactome_2022__Retinoid Metabolism And Transport R-HSA-975634,-0.5613534885283625,-1.84321223735614,0.0,0.4244356468019012,0.64,10/20,19.30%,BCO2;APOE;LRP12;PLB1;LPL;AKR1C1;LRP8;RDH11;SDC4;APOM
prerank,"Reactome_2022__BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108",0.5067054547890486,1.8047177622571422,0.0,0.766320490404668,0.72,11/25,21.14%,NCOA1;NAMPT;BHLHE40;NOCT;PPARA;NLRP3;MBD4;HSD17B4;HELZ2;BMAL1;BHLHE41
prerank,Reactome_2022__RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243,-0.47896680613332565,-1.7506636129016864,0.0,0.8312324095808663,0.88,10/33,9.39%,PHC3;RING1;RNF2;PHC1;PCGF5;ARID1B;CBFB;ARID1A;CBX4;PHC2
prerank,Reactome_2022__RHOH GTPase Cycle R-HSA-9013407,0.4145841177297215,1.7288434780306983,0.0,0.8831707779486424,0.93,14/34,19.03%,ROCK1;VAMP3;NIPSNAP2;LAMTOR1;VCP;OSBPL11;PKN1;VANGL1;RALGAPA1;ZAP70;LCK;JUP;NSFL1C;TMEM59
prerank,Reactome_2022__RHOV GTPase Cycle R-HSA-9013424,0.4382469869680212,1.7079481329763329,0.0,0.760206231172716,0.95,11/34,12.61%,TXNL1;PARD6B;ZNF512B;SPTBN1;CDC42;PEAK1;MAP3K11;PKN1;VANGL1;DLG5;NCK1
prerank,KEGG_2021_Human__Fatty acid biosynthesis,0.4924994520848383,1.6897018326020328,0.0,0.6847970339786397,0.96,10/17,29.18%,HTD2;ACSL6;ACSL1;ACACB;ACSL4;HSD17B8;OLAH;FASN;OXSM;ACSF3
