Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Reactome_2022__Phosphorylation Of APC/C R-HSA-176412,-0.6057325216990405,-1.8756219976147652,0.0,0.43415121863270556,0.3,12/20,25.73%,ANAPC2;CDC16;ANAPC11;CDC26;PLK1;ANAPC5;ANAPC10;UBE2E1;UBE2C;ANAPC4;CDK1;ANAPC7
prerank,Reactome_2022__Inactivation Of APC/C Via Direct Inhibition Of APC/C Complex R-HSA-141430,-0.57423375491734,-1.7835895989969222,0.0,0.6216256084968284,0.63,11/21,25.73%,ANAPC2;CDC16;ANAPC11;CDC26;BUB3;ANAPC5;ANAPC10;UBE2E1;UBE2C;ANAPC4;ANAPC7
prerank,Reactome_2022__Conversion From APC/C:Cdc20 To APC/C:Cdh1 In Late Anaphase R-HSA-176407,-0.5576682928424839,-1.7800125576815227,0.0,0.45388536493419224,0.66,10/20,25.73%,ANAPC2;CDC16;ANAPC11;CDC26;ANAPC5;ANAPC10;UBE2E1;UBE2C;ANAPC4;ANAPC7
prerank,Reactome_2022__Regulation Of Beta-Cell Development R-HSA-186712,-0.6001436437520595,-1.7691038203942244,0.0,0.39221615774204655,0.67,11/21,19.14%,MAML2;FOXO1;GATD3;EP300;MAML3;MAMLD1;KAT2B;AKT2;AKT3;KAT2A;AKT1
prerank,Reactome_2022__Synthesis Of PC R-HSA-1483191,-0.5489448729621541,-1.764366507513246,0.023529411764705882,0.3236399993443805,0.7,11/23,22.46%,LPIN1;PCTP;ABHD3;STARD7;ACHE;SLC44A4;CSNK2A2;CHKB;CHPT1;MFSD2A;SH2D3C
prerank,Reactome_2022__Metabolism Of Folate And Pterines R-HSA-196757,-0.6896671911053477,-1.7240273636334738,0.0,0.4571743893177733,0.84,8/15,12.58%,MTHFD1;SLC46A1;MTHFD1L;FPGS;SLC25A32;MTHFR;SLC19A1;DHFR
prerank,Reactome_2022__Synthesis Of PIPs At Early Endosome Membrane R-HSA-1660516,-0.6283819061305331,-1.7043881080867327,0.0,0.48489616626509974,0.89,7/16,16.54%,PIKFYVE;MTM1;PIK3R4;MTMR12;MTMR4;MTMR2;VAC14
prerank,"Reactome_2022__FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017",-0.5753863724017609,-1.6956009775136132,0.012345679012345678,0.46991935880415003,0.93,6/19,7.75%,PLXNA4;SMAD2;ABCA6;FOXO1;SIRT3;SIN3A
prerank,Reactome_2022__APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409,-0.5238921909993327,-1.6898791009690668,0.010638297872340425,0.44401829178344887,0.95,10/26,18.72%,NEK2;ANAPC2;CDC16;ANAPC11;CDC26;BUB3;ANAPC5;ANAPC10;UBE2E1;UBE2C
prerank,Reactome_2022__NOTCH4 Intracellular Domain Regulates Transcription R-HSA-9013695,-0.5691836795898562,-1.6618838423477034,0.025,0.5328219501401387,0.98,9/18,22.29%,MAML2;ACTA2;GATD3;EP300;MAML3;MAMLD1;KAT2B;KAT2A;HEY1
